what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797335264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797335794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797360143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797361279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797369856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797370268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797430067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797431832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797580534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797584202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797604343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797610018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797610623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797615240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797616303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797637820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404797651937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797655094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797655638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797670149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1404797679093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404797683330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797684549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797689493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797691927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797693682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797699728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797700129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797705540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797707991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797708289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797725276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797728362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797728847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797738396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797740376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797740761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797753070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797759553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797759877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797773700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404797776916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404797780824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797783103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797783617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797793946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797805414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797813762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404797820580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404797821089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404798129103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404798131217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404798132598
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404798132962
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1404798134137
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1404798134139
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1404798134141
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1404798134143
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1404798134145
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1404798134146
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1404798134148
