what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915200141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915214434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915220878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915222337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915222482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915224091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915226232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915227375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915227719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915247410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915251926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915253162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915331802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915334807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915340623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420915342201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915342644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915343434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915354014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915354604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915355638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915357386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915357637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915358930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915359596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915372356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420915375923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915382639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915383457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915420610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915425576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915440434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1420915458470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420915464337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420915467162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420915468145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420915475839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915476258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915537926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915538766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420915545429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915546866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915547029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915547282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915547610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915548235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420915548479
